onset	duration	nwb_table	treelevel
8.515999794006348	0.09999999999999964	epochs	0.0
8.515999794006348	0.04499999999999993	epochs	1.0
8.560999794006348	0.009999999999999787	epochs	1.0
8.570999794006347	0.04499999999999993	epochs	1.0
8.615999794006347	0.5399600000000007	epochs	0.0
8.615999794006347	0.5	epochs	-1.0
8.615999794006347	0.5	epochs	-1.0
8.615999794006347	0.5	epochs	1.0
9.115999794006347	0.03996000000000066	epochs	-1.0
9.115999794006347	0.025000000000000355	epochs	-1.0
9.115999794006347	0.025000000000000355	epochs	1.0
9.140999794006348	0.009999999999999787	epochs	-1.0
9.140999794006348	0.009999999999999787	epochs	1.0
9.150999794006347	0.0049600000000005195	epochs	-1.0
9.150999794006347	0.0049600000000005195	epochs	1.0
9.155959794006348	0.1650349999999996	epochs	0.0
9.37399959564209	0.09999999999999964	epochs	0.0
9.37399959564209	0.04499999999999993	epochs	1.0
9.41899959564209	0.009999999999999787	epochs	1.0
9.42899959564209	0.04499999999999993	epochs	1.0
9.47399959564209	0.5399450000000012	epochs	0.0
9.47399959564209	0.5	epochs	-1.0
9.47399959564209	0.5	epochs	-1.0
9.47399959564209	0.5	epochs	1.0
9.97399959564209	0.03994500000000123	epochs	-1.0
9.97399959564209	0.025000000000000355	epochs	-1.0
9.97399959564209	0.025000000000000355	epochs	1.0
9.99899959564209	0.009999999999999787	epochs	-1.0
9.99899959564209	0.009999999999999787	epochs	1.0
10.00899959564209	0.004945000000001087	epochs	-1.0
10.00899959564209	0.004945000000001087	epochs	1.0
10.01394459564209	0.16504999999999903	epochs	0.0
10.206999778747559	0.09999999999999964	epochs	0.0
10.206999778747559	0.04499999999999993	epochs	1.0
10.251999778747559	0.009999999999999787	epochs	1.0
10.261999778747558	0.04499999999999993	epochs	1.0
10.306999778747558	0.5399399999999996	epochs	0.0
10.306999778747558	0.5	epochs	-1.0
10.306999778747558	0.5	epochs	-1.0
10.306999778747558	0.5	epochs	1.0
10.806999778747558	0.03993999999999964	epochs	-1.0
10.806999778747558	0.025000000000000355	epochs	-1.0
10.806999778747558	0.025000000000000355	epochs	1.0
10.831999778747559	0.009999999999999787	epochs	-1.0
10.831999778747559	0.009999999999999787	epochs	1.0
10.841999778747558	0.0049399999999995	epochs	-1.0
10.841999778747558	0.0049399999999995	epochs	1.0
10.846939778747558	0.16505500000000062	epochs	0.0
419.7109999656677	0.10000000000002274	epochs	0.0
419.7109999656677	0.045000000000015916	epochs	1.0
419.75599996566774	0.009999999999990905	epochs	1.0
419.76599996566773	0.045000000000015916	epochs	1.0
419.81099996566775	0.7049949999999967	epochs	0.0
419.81099996566775	0.5	epochs	-1.0
419.81099996566775	0.5	epochs	-1.0
419.81099996566775	0.5	epochs	1.0
420.31099996566775	0.060000000000002274	epochs	-1.0
420.31099996566775	0.024999999999977263	epochs	-1.0
420.31099996566775	0.024999999999977263	epochs	1.0
420.3359999656677	0.009999999999990905	epochs	-1.0
420.3359999656677	0.009999999999990905	epochs	1.0
420.3459999656677	0.025000000000034106	epochs	-1.0
420.3459999656677	0.025000000000034106	epochs	1.0
420.37099996566775	0.060000000000002274	epochs	-1.0
420.37099996566775	0.024999999999977263	epochs	-1.0
420.37099996566775	0.024999999999977263	epochs	1.0
420.3959999656677	0.009999999999990905	epochs	-1.0
420.3959999656677	0.009999999999990905	epochs	1.0
420.4059999656677	0.025000000000034106	epochs	-1.0
420.4059999656677	0.025000000000034106	epochs	1.0
420.43099996566775	0.05999999999994543	epochs	-1.0
420.43099996566775	0.024999999999977263	epochs	-1.0
420.43099996566775	0.024999999999977263	epochs	1.0
420.45599996566773	0.009999999999990905	epochs	-1.0
420.45599996566773	0.009999999999990905	epochs	1.0
420.4659999656677	0.024999999999977263	epochs	-1.0
420.4659999656677	0.024999999999977263	epochs	1.0
420.4909999656677	0.02499500000004673	epochs	1.0
420.99399995803833	0.10000000000002274	epochs	0.0
420.99399995803833	0.045000000000015916	epochs	1.0
421.03899995803835	0.009999999999990905	epochs	1.0
421.04899995803834	0.045000000000015916	epochs	1.0
421.09399995803835	0.7049949999999967	epochs	0.0
421.09399995803835	0.5	epochs	-1.0
421.09399995803835	0.5	epochs	-1.0
421.09399995803835	0.5	epochs	1.0
421.59399995803835	0.060000000000002274	epochs	-1.0
421.59399995803835	0.024999999999977263	epochs	-1.0
421.59399995803835	0.024999999999977263	epochs	1.0
421.61899995803833	0.009999999999990905	epochs	-1.0
421.61899995803833	0.009999999999990905	epochs	1.0
421.6289999580383	0.025000000000034106	epochs	-1.0
421.6289999580383	0.025000000000034106	epochs	1.0
421.65399995803836	0.060000000000002274	epochs	-1.0
421.65399995803836	0.024999999999977263	epochs	-1.0
421.65399995803836	0.024999999999977263	epochs	1.0
421.67899995803833	0.009999999999990905	epochs	-1.0
421.67899995803833	0.009999999999990905	epochs	1.0
421.6889999580383	0.025000000000034106	epochs	-1.0
421.6889999580383	0.025000000000034106	epochs	1.0
421.71399995803836	0.05999999999994543	epochs	-1.0
421.71399995803836	0.024999999999977263	epochs	-1.0
421.71399995803836	0.024999999999977263	epochs	1.0
421.73899995803833	0.009999999999990905	epochs	-1.0
421.73899995803833	0.009999999999990905	epochs	1.0
421.7489999580383	0.024999999999977263	epochs	-1.0
421.7489999580383	0.024999999999977263	epochs	1.0
421.7739999580383	0.02499500000004673	epochs	1.0
538.7479996681213	0.10000000000002274	epochs	0.0
538.7479996681213	0.04499999999995907	epochs	1.0
538.7929996681213	0.009999999999990905	epochs	1.0
538.8029996681213	0.04500000000007276	epochs	1.0
538.8479996681214	0.7049949999999399	epochs	0.0
538.8479996681214	0.5	epochs	-1.0
538.8479996681214	0.5	epochs	1.0
539.3479996681214	0.05999999999994543	epochs	-1.0
539.3479996681214	0.024999999999977263	epochs	-1.0
539.3479996681214	0.024999999999977263	epochs	1.0
539.3729996681213	0.009999999999990905	epochs	-1.0
539.3729996681213	0.009999999999990905	epochs	1.0
539.3829996681213	0.024999999999977263	epochs	-1.0
539.3829996681213	0.024999999999977263	epochs	1.0
539.4079996681213	0.06000000000005912	epochs	-1.0
539.4079996681213	0.024999999999977263	epochs	-1.0
539.4079996681213	0.024999999999977263	epochs	1.0
539.4329996681213	0.010000000000104592	epochs	-1.0
539.4329996681213	0.010000000000104592	epochs	1.0
539.4429996681214	0.024999999999977263	epochs	-1.0
539.4429996681214	0.024999999999977263	epochs	1.0
539.4679996681214	0.05999999999994543	epochs	-1.0
539.4679996681214	0.024999999999977263	epochs	-1.0
539.4679996681214	0.024999999999977263	epochs	1.0
539.4929996681213	0.009999999999990905	epochs	-1.0
539.4929996681213	0.009999999999990905	epochs	1.0
539.5029996681213	0.024999999999977263	epochs	-1.0
539.5029996681213	0.024999999999977263	epochs	1.0
539.5279996681213	0.024994999999989886	epochs	1.0
638.6339998245239	0.10000000000002274	epochs	0.0
638.6339998245239	0.04499999999995907	epochs	1.0
638.6789998245239	0.009999999999990905	epochs	1.0
638.6889998245239	0.04500000000007276	epochs	1.0
638.733999824524	61.384995	epochs	0.0
638.733999824524	0.5	epochs	-1.0
638.733999824524	0.5	epochs	-1.0
638.733999824524	0.5	epochs	1.0
639.233999824524	0.05999999999994543	epochs	-1.0
639.233999824524	0.024999999999977263	epochs	-1.0
639.233999824524	0.024999999999977263	epochs	1.0
639.2589998245239	0.009999999999990905	epochs	-1.0
639.2589998245239	0.009999999999990905	epochs	1.0
639.2689998245239	0.024999999999977263	epochs	-1.0
639.2689998245239	0.024999999999977263	epochs	1.0
639.2939998245239	0.06000000000005912	epochs	-1.0
639.2939998245239	0.024999999999977263	epochs	-1.0
639.2939998245239	0.024999999999977263	epochs	1.0
639.3189998245239	0.010000000000104592	epochs	-1.0
639.3189998245239	0.010000000000104592	epochs	1.0
639.328999824524	0.024999999999977263	epochs	-1.0
639.328999824524	0.024999999999977263	epochs	1.0
639.353999824524	0.05999999999994543	epochs	-1.0
639.353999824524	0.024999999999977263	epochs	-1.0
639.353999824524	0.024999999999977263	epochs	1.0
639.3789998245239	0.009999999999990905	epochs	-1.0
639.3789998245239	0.009999999999990905	epochs	1.0
639.3889998245239	0.024999999999977263	epochs	-1.0
639.3889998245239	0.024999999999977263	epochs	1.0
639.4139998245239	60.0	epochs	1.0
699.4139998245239	0.5	epochs	-1.0
699.4139998245239	0.5	epochs	-1.0
699.4139998245239	0.5	epochs	1.0
699.9139998245239	0.06000000000005912	epochs	-1.0
699.9139998245239	0.024999999999977263	epochs	-1.0
699.9139998245239	0.024999999999977263	epochs	1.0
699.9389998245239	0.010000000000104592	epochs	-1.0
699.9389998245239	0.010000000000104592	epochs	1.0
699.948999824524	0.024999999999977263	epochs	-1.0
699.948999824524	0.024999999999977263	epochs	1.0
699.973999824524	0.05999999999994543	epochs	-1.0
699.973999824524	0.024999999999977263	epochs	-1.0
699.973999824524	0.024999999999977263	epochs	1.0
699.9989998245239	0.009999999999990905	epochs	-1.0
699.9989998245239	0.009999999999990905	epochs	1.0
700.0089998245239	0.024999999999977263	epochs	-1.0
700.0089998245239	0.024999999999977263	epochs	1.0
700.0339998245239	0.06000000000005912	epochs	-1.0
700.0339998245239	0.024999999999977263	epochs	-1.0
700.0339998245239	0.024999999999977263	epochs	1.0
700.0589998245239	0.009999999999990905	epochs	-1.0
700.0589998245239	0.009999999999990905	epochs	1.0
700.0689998245239	0.02500000000009095	epochs	-1.0
700.0689998245239	0.02500000000009095	epochs	1.0
700.093999824524	0.024994999999989886	epochs	1.0
749.780999660492	0.10000000000002274	epochs	0.0
749.780999660492	0.04499999999995907	epochs	1.0
749.8259996604919	0.009999999999990905	epochs	1.0
749.8359996604919	0.04500000000007276	epochs	1.0
749.880999660492	0.7049949999999399	epochs	0.0
749.880999660492	0.5	epochs	-1.0
749.880999660492	0.5	epochs	-1.0
749.880999660492	0.5	epochs	1.0
750.380999660492	0.05999999999994543	epochs	-1.0
750.380999660492	0.024999999999977263	epochs	-1.0
750.380999660492	0.024999999999977263	epochs	1.0
750.405999660492	0.009999999999990905	epochs	-1.0
750.405999660492	0.009999999999990905	epochs	1.0
750.4159996604919	0.024999999999977263	epochs	-1.0
750.4159996604919	0.024999999999977263	epochs	1.0
750.4409996604919	0.06000000000005912	epochs	-1.0
750.4409996604919	0.024999999999977263	epochs	-1.0
750.4409996604919	0.024999999999977263	epochs	1.0
750.4659996604919	0.010000000000104592	epochs	-1.0
750.4659996604919	0.010000000000104592	epochs	1.0
750.475999660492	0.024999999999977263	epochs	-1.0
750.475999660492	0.024999999999977263	epochs	1.0
750.500999660492	0.05999999999994543	epochs	-1.0
750.500999660492	0.024999999999977263	epochs	-1.0
750.500999660492	0.024999999999977263	epochs	1.0
750.525999660492	0.009999999999990905	epochs	-1.0
750.525999660492	0.009999999999990905	epochs	1.0
750.5359996604919	0.024999999999977263	epochs	-1.0
750.5359996604919	0.024999999999977263	epochs	1.0
